Unnamed: 0,url,title,snippet,date
7,https://www.breitbart.com/entertainment/2024/10/09/howard-stern-terrified-of-trump-win-asks-kamala-harris-if-she-would-leave-america/,Howard Stern Asks Kamala Harris If She Would Leave America if ...,"Oct 9, 2024 ... Radio host Howard Stern feels such creeping terror of a possible Donald Trump win this November that he asked Vice President Kamala Harris if she would flee ...",2024-10-09
8,https://www.breitbart.com/2024-election/2024/10/08/illiterate-harris-mocked-as-dumbest-candidate-after-60-minutes-train-wreck-interview/,'Illiterate' Harris Mocked as 'Dumbest Candidate' After 60 Minutes ...,"Oct 8, 2024 ... Political pundits mercilessly mocked Vice President Kamala Harris's performance during a 60 Minutes interview Monday after she delivered false, incoherent, and ...",2024-10-08
9,https://www.breitbart.com/politics/2024/10/05/poll-voters-more-confident-trump-will-win-over-harris-in-november/,Poll: Voters More Confident Trump Will Win over Harris in November,"Oct 5, 2024 ... Likely voters are slightly more confident that former President Donald Trump will emerge as the victor over Vice President Kamala Harris.",2024-10-05
10,https://www.breitbart.com/tag/media/,media Articles - Breitbart,"Oct 4, 2024 ... WASHINGTON, DC - JULY 12: U.S. Vice President Kamala Harris speaks during a meeting. JD Vance: The Media Lies to Hide Kamala Harris's Role as 'Border Czar'.",2024-10-04
11,https://www.breitbart.com/tag/presidential-debate/,Presidential Debate Articles - Breitbart,"Oct 1, 2024 ... Disney's Dana Walden Refuses to Answer if 'Extraordinary' Friendship with Kamala Harris Affected ABC News Debate.",2024-10-01
12,https://www.breitbart.com/politics/2024/10/03/trump-michigan-win-america-will-enter-golden-age-kamala-wins-enters-dark-age/,"Trump in Michigan: If I Win America Will Enter 'Golden Age,' if ...","Oct 3, 2024 ... ... Kamala Harris wins. Trump, who is slated to speak at a rally in Saginaw, Michigan, around 3 p.m., is expected to highlight the failures of the Biden-Harris ...",2024-10-03
13,https://www.breitbart.com/politics/2024/10/09/jon-voight-urges-americans-to-vote-for-trump-to-save-our-country-warns-harris-walz-will-destroy-the-american-dream/,"Jon Voight Urges to Vote Trump, Warns Harris Will 'Destroy ...","Oct 9, 2024 ... ... Kamala Harris and Tim Walz will “destroy the American dream.” In a roughly two-minute clip posted this week that has garnered over two million views, the ...",2024-10-09
14,https://www.breitbart.com/tag/ro-khanna/,Ro Khanna Articles - Breitbart,"Oct 10, 2024 ... Vice President Kamala Harris meets with Texas Democratic Legislators, Wednesday, June 16, · Democrats Join Republican Call for Secret Service Director ...",2024-10-10
15,https://www.breitbart.com/tag/jim-banks/,Jim Banks Articles - Breitbart,"Oct 1, 2024 ... US President Joe Biden, left, and Vice President Kamala Harris on the Truman Balcony. Rep. Nancy Mace Demands Kamala Harris Invoke 25th Amendment: Biden 'Cannot ...",2024-10-01
16,https://www.breitbart.com/sports/2024/10/09/mark-cuban-defends-nbas-ties-to-china-despite-human-rights-violations/,Mark Cuban Defends NBA's Ties to China Despite 'Human Rights ...,"Oct 9, 2024 ... “Cuban defending the NBA's relationship with China in response to my question tells us all we need to know about how Kamala Harris will engage with Beijing,” he ...",2024-10-09
17,https://www.breitbart.com/videos/v/aSpaenaF/?pl=K8eyQEml,Video - Breitbart,"Oct 7, 2024 ... During an interview with CBS's ""60 Minutes"" aired on Monday, 2024 Democratic presidential candidate Vice President Kamala Harris responded to a question on ...",2024-10-07
18,https://www.breitbart.com/politics/2024/10/05/exclusive-navy-lieutenant-rips-leftist-woke-military-in-retirement-speech-endorses-trump-as-first-act/,Navy Whistleblower Rips Leftist Woke Military in Retirement Speech,"Oct 5, 2024 ... 2024 Election · Politics · Radio · 2024 Presidential Election · Biden-Harris · diversity · Equity · Joe Biden · Kamala Harris · Mara Macie · U.S. military ...",2024-10-05
19,https://www.breitbart.com/politics/2024/10/02/politico-vances-beard-debate-could-viewed-conveying-aggression-walzs-wide-eyes-showed-passion/,Politico: Vance's Beard at Debate Could Be Viewed as 'Conveying ...,"Oct 2, 2024 ... Remember: Kamala Harris has been in power for the last 3.5 years,” Vance said in a post-debate post on X. “She opened the border. She cast the deciding vote ...",2024-10-02
20,https://www.breitbart.com/politics/2024/10/04/trump-israel-should-destroy-irans-nuclear-weapons-program/,Trump: Israel Should Destroy Iran's Nuclear Weapons Program,"Oct 4, 2024 ... WATCH: Kamala Harris Appears to Flub Pledge of Allegiance · Former Virginia Hospital Worker ...",2024-10-04
21,https://www.breitbart.com/entertainment/2024/10/06/madonnas-brother-christopher-ciccone-dies-at-63/,Madonna's Brother Christopher Ciccone Dies at 63,"Oct 6, 2024 ... ... Kamala Harris Surrogate Megan T Rapper Tory Lanez Stabbed in Prison While Serving Time · WATCH — Jasmine Crockett: Democrats Supporting 'Safest White Boy ...",2024-10-06
22,https://www.breitbart.com/politics/2024/10/07/pro-israel-democrat-beaten-robbed-at-pro-terror-october-7-rally-in-nyc/,"Pro-Israel Democrat Beaten, Robbed at Pro-terror October 7 Rally in ...","Oct 7, 2024 ... Many of Vice President Kamala Harris's key adviser are anti-Israel. Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart ...",2024-10-07
23,https://www.breitbart.com/border/2024/10/01/mexicos-new-president-was-a-member-of-terrorist-guerrilla-group-colombian-president-says/,Colombian President: Mexican President-Elect was Member of ...,"Oct 1, 2024 ... ... Kamala Harris Surrogate Megan T Rapper Tory Lanez Stabbed in Prison While Serving Time ...",2024-10-01
24,https://www.breitbart.com/border/2024/10/03/gunmen-in-jetskis-kill-victim-in-luxurious-cancun-beach-hotel/,Cartel Gunmen on Jet Skis Kill Victim In Luxurious Cancun Beach ...,"Oct 3, 2024 ... ... Kamala Harris Surrogate Megan T Rapper Tory Lanez Stabbed in Prison While Serving Time ...",2024-10-03
25,https://www.breitbart.com/tag/candace-owens/,Candace Owens Articles - Breitbart,"Oct 1, 2024 ... ... Kamala Harris (D-CA) swearing into congress in 2017 as an “Indian-American.” Alana Mastrangelo. 19 Aug 2020, 10:17 AM PDT. Candace Owens Speaking · 5 Ways ...",2024-10-01
1,https://www.breitbart.com/politics/2024/10/15/dave-portnoy-criticizes-kamala-harris-worst-candidate-to-ever-run-for-president/,Dave Portnoy Criticizes Kamala Harris: 'Worst Candidate to Ever ...,"Oct 15, 2024 ... Dave Portnoy, the founder of Barstool Sports, criticized Vice President Kamala Harris as being the “worst candidate to ever run for president.”",2024-10-15
2,https://www.breitbart.com/politics/2024/10/11/desperate-kamala-harris-risks-intense-interview-with-charlamagne-tha-god-in-detroit/,Desperate Kamala Harris Risks Intense Interview with Charlamagne ...,"Oct 11, 2024 ... Vice President Kamala Harris will risk a tougher interview in Detroit, Michigan, on Tuesday, when she sits down for a live conversation on iHeartRadio.",2024-10-11
3,https://www.breitbart.com/2024-election/2024/10/11/kamala-harris-makes-pledge-latino-voters-welcome-grant-amnesty-millions-migrants/,"Kamala Harris Makes Pledge to Latino Voters to Welcome, Grant ...","Oct 11, 2024 ... Vice President Kamala Harris is promising Latino voters that she will open the borders to a vast number of economic migrants and will grant shares of their US ...",2024-10-11
4,https://www.breitbart.com/entertainment/2024/10/15/anne-hathaway-tells-broadway-for-harris-audience-maybe-you-dont-have-a-candidate-that-you-love-vote-anyway/,Anne Hathaway Tells 'Broadway for Harris' Audience 'Maybe You ...,"Oct 15, 2024 ... Anne Hathaway endorsed Vice President Kamala Harris over Donald Trump on Monday while admitting that not everyone may ""love"" her candidacy.",2024-10-15
5,https://www.breitbart.com/politics/2024/10/15/yacht-killer-received-taxpayer-funded-transgender-surgery-prison-kamala-harris/,'Yacht Killer' Received Trans Surgery in Prison Due to Kamala Harris,"Oct 15, 2024 ... John Jacobson Jr., aka the ""Yacht Killer,"" finally received a taxpayer sex-change surgery due to policies Kamala Harris helped put in place.",2024-10-15
6,https://www.breitbart.com/2024-election/2024/10/13/were-not-voting-for-kamala-black-male-voters-slam-obamas-shame-tactics-for-not-supporting-harris/,'We're Not Voting for Kamala': Black Male Voters Slam Obama's ...,"Oct 13, 2024 ... Black conservative men have responded to former President Barack Obama's claims that they do not support Vice President Kamala Harris's campaign due to sexism.",2024-10-13
7,https://www.breitbart.com/politics/2024/10/13/speaker-johnson-kamala-harris-is-desperate-because-shes-sinking-in-the-polls/,Speaker Johnson: Kamala Harris Is 'Desperate Because She's ...,"Oct 13, 2024 ... House Speaker Mike Johnson (R-LA) said Sunday on NBC's “Meet the Press” that Democratic presidential nominee Vice President Kamala Harris was “desperate” ...",2024-10-13
8,https://www.breitbart.com/2024-election/2024/10/19/abc-debate-moderator-david-muir-s-fact-check-aimed-donald-trump-breaks-down-fbi-revises-crime-statistics/,ABC Debate Moderator David Muir's Fact Check of Donald Trump ...,"Oct 19, 2024 ... During the debate between Trump and Vice President Kamala Harris (D), Trump highlighted the fact that crime has been plaguing Americans under President Joe ...",2024-10-19
9,https://www.breitbart.com/2024-election/2024/10/15/feds-child-sex-trafficking-reports-triple-under-harris-and-biden/,Feds Admit: Child Sex Trafficking Reports Triple under Harris and ...,"Oct 15, 2024 ... Youth sex trafficking and its myriad cruelties tripled under President Joe Biden and Vice President Kamala Harris, according to a report in TheFreePress.com.",2024-10-15
10,https://www.breitbart.com/politics/2024/10/11/beta-bait-leftist-group-releases-strange-video-attempting-to-make-kamala-harris-appeal-to-male-voters/,Leftist Group's Cringey Video Tries to Make Kamala Appeal to Male ...,"Oct 11, 2024 ... The leftist group Vote Save America shared a strange video attempting to make Vice President Kamala Harris appeal to male voters.",2024-10-11
11,https://www.breitbart.com/entertainment/2024/10/19/celeb-gotv-pop-star-usher-to-speak-at-ga-kamala-harris-rally-dnc-creates-taylor-swift-themed-snapchat-filter/,Celeb GOTV: Pop Star Usher to Speak at GA Kamala Harris Rally ...,"Oct 19, 2024 ... Vice President Kamala Harris is leaning on Usher and Taylor Swift to increase support in the final stretch of her presidential campaign.",2024-10-19
12,https://www.breitbart.com/entertainment/2024/10/13/watch-actress-jennifer-garner-makes-desperate-pitch-to-pa-voters-is-there-anything-sexier-than-a-man-who-is-like-men-for-kamala/,Watch: Actress Jennifer Garner Makes Desperate Pitch to Pa. Voters ...,"Oct 13, 2024 ... Actress and Kamala Harris presidential campaign celebrity surrogate Jennifer Garner questioned if there was ""anything sexier than a man"" for Kamala during a ...",2024-10-13
13,https://www.breitbart.com/sports/2024/10/20/steelers-reveal-donald-trump-will-attend-game-against-new-york-jets-as-guest/,Steelers Reveal Donald Trump Will Attend Game Against New York ...,"Oct 20, 2024 ... The announcement from the Steelers comes after Trump responded to Vice President Kamala Harris's claims he was “exhausted,” and revealed during an interview on ...",2024-10-20
14,https://www.breitbart.com/politics/2024/10/15/racist-trump-flew-newly-released-nelson-mandela-to-the-united-states/,'Racist' Trump Flew a Newly-Released Nelson Mandela to the ...,"Oct 15, 2024 ... The story reappeared on X (formerly Twitter) in the context of repeated claims by Vice President Kamala Harris's campaign, and by the left-leaning media ...",2024-10-15
15,https://www.breitbart.com/politics/2024/10/15/geraldo-rivera-no-latinos-with-any-self-respect-could-vote-for-absolute-racist-trump/,Geraldo Rivera: No Latinos with 'Any Self Respect' Could Vote for ...,"Oct 15, 2024 ... He's on to something. I don't know how Democrats and Kamala Harris supporters think they are going to convince either Black men who are leaving Kamala Harris or ...",2024-10-15
16,https://www.breitbart.com/politics/2024/10/15/rachel-morins-family-thanks-bill-clinton-for-telling-truth-about-biden-harris-border-failures/,Rachel Morin's Family Thanks Bill Clinton for 'Telling Truth About ...,"Oct 15, 2024 ... ... Kamala Harris's watch has led to the deaths of American citizens. During a campaign event for Harris on Monday, Clinton admitted that 22-year-old Laken ...",2024-10-15
17,https://www.breitbart.com/2024-election/2024/10/16/poll-more-americans-lean-republican-than-democrat-by-7-point-margin/,Poll: More Americans Lean Republican than Democrat by 7-Point ...,"Oct 16, 2024 ... ... of error are not listed. 2024 Election · Politics · Democratic Party · Donald Trump · Gallup · Kamala Harris · polling · polls · Republican Party · voter ...",2024-10-16
18,https://www.breitbart.com/entertainment/2024/10/19/police-rosie-odonnells-daughter-chelsea-left-used-needles-under-baby-crib-arrested-twice-in-1-month/,Police: Rosie O'Donnell's Daughter Chelsea Left Used Needles ...,"Oct 19, 2024 ... • Enthusiastically embraced Vice President Kamala Harris's sudden entry into the presidential election, saying she bought “a hundred Kamala t-shirts” and would ...",2024-10-19
19,https://www.breitbart.com/politics/2024/10/15/msnbcs-joy-reid-there-is-a-fascist-groundswell-of-men-supporting-trump/,MSNBC's Joy Reid: There Is a 'Fascist Groundswell' of Men ...,"Oct 15, 2024 ... Those polls then swing the polling averages to the right making Trump look strong and Kamala Harris look stalled.” Reid added, “There is the sinister ...",2024-10-15
20,https://www.breitbart.com/politics/2024/10/20/newsom-it-is-not-an-overstatement-to-call-trump-a-fascist/,Newsom: It Is Not an Overstatement to Call Trump a Fascist,"Oct 20, 2024 ... ... Milley.” Follow Pam Key on X @pamkeyNEN · 2024 Election · Clips · Politics · 2024 Presidential Election · Donald Trump · Gavin Newsom · Kamala Harris · Mark ...",2024-10-20
21,https://www.breitbart.com/entertainment/2024/10/17/nolte-desperate-producers-of-flop-apprentice-movie-manufacture-fox-news-controversy/,Nolte: Desperate Producers of Flop 'Apprentice' Movie Manufacture ...,"Oct 17, 2024 ... ... Kamala Harris. The interview ended up being an even bigger disaster for Harris than the opening weekend was for The Apprentice. Fox said no to the 15-second ...",2024-10-17
22,https://www.breitbart.com/politics/2024/10/18/trump-campaigns-in-michigan-with-arab-american-mayor-who-endorsed-him/,Trump Campaigns in MI with Arab American Mayor Who Endorsed ...,"Oct 18, 2024 ... ... Vice President Kamala Harris received 42 percent of support, according to the Hill. Politics · 2024 Presidential Election · Donald Trump · Michigan · Muslim ...",2024-10-18
23,https://www.breitbart.com/tag/mara-gay/,Mara Gay Articles - Breitbart,"Oct 11, 2024 ... ... Kamala Harris has become a “pro-democracy movement that seems to have spread like wildfire.” Gay said, “We're going to see, I believe,. Pam Key. 8 Aug 2024, 4 ...",2024-10-11
1,https://www.breitbart.com/politics/2024/10/29/democrat-kamala-harris-surrenders-north-carolina-withdraws-nearly-2-million-planned-ad-spend-state/,"Kamala Harris Surrenders in NC, Withdraws Nearly $2M Ad Spend","Oct 29, 2024 ... Vice President Kamala Harris is waving the white flag in North Carolina, surrendering the state to former President Donald Trump as her campaign withdraws ...",2024-10-29
2,https://www.breitbart.com/politics/2024/10/29/george-w-bushs-daughter-barbara-hits-campaign-trail-for-kamala-harris/,George W. Bush's Daughter Barbara Hits Campaign Trail for Kamala ...,"Oct 29, 2024 ... Bush, spent time over the past weekend in Pennsylvania on the campaign trail for Vice President Kamala Harris as the 2024 election hits the final week before ...",2024-10-29
3,https://www.breitbart.com/politics/2024/10/23/bill-gates-reportedly-donates-50-million-in-support-of-kamala-harris/,Bill Gates Reportedly Donates $50 Million in Support of Kamala Harris,"Oct 23, 2024 ... Billionaire and Microsoft co-founder Bill Gates reportedly gave $50 million to a nonprofit organization supporting Vice President Kamala Harris.",2024-10-23
4,https://www.breitbart.com/politics/2024/10/29/poll-donald-trump-leading-kamala-harris-by-three-points-nationally/,Poll: Donald Trump Leading Kamala Harris by Three Points Nationally,"Oct 29, 2024 ... Former President Donald Trump is leading Vice President Kamala Harris by three-points nationally, according to a recent poll.",2024-10-29
5,https://www.breitbart.com/clips/2024/10/24/axelrod-harris-gives-a-kind-of-word-salad-when-she-doesnt-want-to-answer-a-question-like-on-israel/,Axelrod: Harris Gives a 'Kind of' 'Word Salad' 'When She Doesn't ...,"Oct 24, 2024 ... David Axelrod stated that when 2024 Democratic presidential candidate Vice President Kamala Harris “doesn't want to answer a question, her habit is to kind of ...",2024-10-24
6,https://www.breitbart.com/politics/2024/10/22/exclusive-price-sukhia-how-kamala-harris-allowed-a-suspected-chinese-spy-to-interfere-in-a-key-california-election/,Exclusive—Price Sukhia: How Kamala Harris Allowed a Suspected ...,"Oct 22, 2024 ... But when it mattered most, Kamala Harris punted on investigating damning evidence of voter fraud and election engineering by a suspected Chinese spy and ...",2024-10-22
7,https://www.breitbart.com/politics/2024/10/30/bill-clinton-in-michigan-economy-was-better-under-donald-trump-but-you-should-still-vote-for-kamala-harris/,"Bill Clinton in MI: 'Economy Was Better' Under Trump, But Vote Harris","Oct 30, 2024 ... Former President Bill Clinton said the “economy was better” under former President Donald Trump during a rally for Vice President Kamala Harris.",2024-10-30
8,https://www.breitbart.com/entertainment/2024/10/30/hollywood-elite-actor-jon-cryer-nice-try-douche-bags-biden-misspoke-when-he-called-trump-voters-garbage/,"Hollywood Elite Actor Jon Cryer: 'Nice Try Douche Bags,' Biden ...","Oct 30, 2024 ... Jon Cryer is attempting to spin for the Kamala Harris campaign and help contain the fallout from President Joe Biden's latest insult to Trump supporters.",2024-10-30
9,https://www.breitbart.com/clips/2024/10/24/van-jones-harris-had-needless-evasions-during-cnn-town-hall-word-salad-stuff-is-annoying/,Van Jones: Harris Had Needless 'Evasions' During CNN Town Hall ...,"Oct 24, 2024 ... Van Jones said 2024 Democratic presidential candidate Vice President Kamala Harris unnecessarily dodged some questions during her town hall with the network ...",2024-10-24
10,https://www.breitbart.com/2024-election/2024/10/28/word-salads-harris-rambles-being-able-see-what-is/,Word Salads: Kamala Harris Rambles About 'Being Able to See ...,"Oct 28, 2024 ... Vice President Kamala Harris, who seemed to try to appear inspirational, rambled to Shannon Sharpe on the Club Shay Shay show on Monday.",2024-10-28
11,https://www.breitbart.com/entertainment/2024/10/28/george-lopez-jokes-about-mexicans-stealing-at-tim-walz-rally/,Watch: George Lopez Jokes About Mexicans Stealing at Tim Walz ...,"Oct 28, 2024 ... Comedian George Lopez recently appeared at a rally attended by Kamala Harris running mate Tim Walz where he made a few off-color jokes, including one about ...",2024-10-28
12,https://www.breitbart.com/politics/2024/10/27/jews-flock-to-trump-event-at-madison-square-garden-dems-nazi-rally/,Jews Flock to Trump Event at Madison Square Garden; Dems: 'Nazi ...,"Oct 27, 2024 ... Jews and other New Yorkers flocked to a rally for Trump at Madison Square Garden, which the Kamala Harris campaign claimed is a ""Nazi rally.""",2024-10-27
13,https://www.breitbart.com/politics/2024/10/31/report-underwhelmed-democrats-start-blame-game-over-lackluster-harris-showing/,Report: Underwhelmed Democrats Start Blame Game over ...,"Oct 31, 2024 ... Underwhelmed Democrats are reportedly asking each other this simple question six days out from the election as Vice President Kamala Harris continues to ...",2024-10-31
14,https://www.breitbart.com/politics/2024/10/25/washington-post-editor-robert-kagan-resigns-after-newspapers-non-endorsement-of-harris/,Washington Post Editor Resigns After Paper's Non-Endorsement of ...,"Oct 25, 2024 ... ... Kamala Harris in the upcoming presidential election. Max Tani, a media editor with Semafor, wrote in a post on X that Kagan had confirmed to him that he had ...",2024-10-25
15,https://www.breitbart.com/clips/2024/10/23/harris-dodges-on-how-gouging-plan-that-only-applies-in-emergencies-helps-with-inflation-admits-most-dont-gouge/,Harris Dodges on How 'Gouging' Plan that Only Applies in ...,"Oct 23, 2024 ... During a town hall on CNN on Wednesday, 2024 Democratic presidential candidate Vice President Kamala Harris responded to a question on how her plan to ...",2024-10-23
16,https://www.breitbart.com/clips/2024/10/22/harris-on-voters-saying-biden-policies-hurt-them-im-not-a-continuation-of-biden-most-of-difference-is-on-prices/,Harris on Voters Saying Biden Policies Hurt Them: I'm Not 'a ...,"Oct 22, 2024 ... During an interview with NBC News on Tuesday, 2024 Democratic presidential candidate Vice President Kamala Harris responded to a question on voters saying ...",2024-10-22
17,https://www.breitbart.com/politics/2024/10/29/biden-trashes-voters-in-closing-argument-calls-trump-supporters-garbage/,Watch — Biden Trashes Trump Voters: 'The Only Garbage I See ...,"Oct 29, 2024 ... “This is disgusting. Kamala Harris and her boss Joe Biden are attacking half of the country. There's no excuse for this. I hope Americans reject it,” said JD ...",2024-10-29
18,https://www.breitbart.com/clips/2024/10/28/nbcs-mitchell-biden-harris-lebanon-stance-quite-a-mixed-message/,NBC's Mitchell: Biden-Harris Lebanon Stance 'Quite a Mixed Message',"Oct 28, 2024 ... ... Kamala Harris; with Joel Pollak. While speaking with NBC News Chief International Analyst and former NATO Supreme Allied Commander Adm. James Stavridis (Ret ...",2024-10-28
19,https://www.breitbart.com/entertainment/2024/10/23/eminem-endorses-kamala-harris-says-she-will-protect-freedom-of-speech/,"Eminem Endorses Kamala Harris, Says She Will Protect Freedom of ...","Oct 23, 2024 ... Detroit native and world-famous rapper Eminem stood up for Kamala Harris during a Michigan rally on Tuesday.",2024-10-23
20,https://www.breitbart.com/entertainment/2024/10/30/arnold-schwarzenegger-mocked-for-harris-endorsement-go-screw-another-nanny-like-kamalas-husband-did/,Arnold Schwarzenegger Mocked for Harris Endorsement: 'Go Screw ...,"Oct 30, 2024 ... While endorsing Kamala Harris, Arnold Schwarzenegger said that while he doesn't ""like either party right now,"" and ""hate[s] politics more than ever,"" he is ...",2024-10-30
21,https://www.breitbart.com/2nd-amendment/2024/10/28/fact-check-kamala-harris-claims-without-evidence-that-trump-will-take-away-black-mens-2nd-amendment-rights/,Kamala Harris Claims Trump Will Take Black Men's Guns Away,"Oct 28, 2024 ... During an appearance on ""Club Shay Shay,"" Kamala Harris claimed that Donald Trump will take away black men's Second Amendment rights.",2024-10-28
22,https://www.breitbart.com/entertainment/2024/10/31/wet-ass-psy-rapper-cardi-b-to-endorse-kamala-at-wisconsin-rally-after-saying-biden-really-fked-up-the-country/,'Wet Ass P**sy' Rapper Cardi B to Endorse Kamala at Wisconsin ...,"Oct 31, 2024 ... ""Wet Ass Pu**y"" rapper Cardi B is set to endorse Kamala Harris at an upcoming rally in the battleground state of Wisconsin one year after the star publicly ...",2024-10-31
23,https://www.breitbart.com/economy/2024/10/21/leading-economic-index-declines-driven-by-manufacturing-and-housing-weakness/,"Leading Economic Index Declines, Driven By Manufacturing and ...","Oct 21, 2024 ... The timing is problematic for Vice President Kamala Harris, whose campaign has highlighted manufacturing growth as a key achievement of the Biden-Harris ...",2024-10-21
24,https://www.breitbart.com/politics/2024/10/31/exclusive-jd-vance-response-to-mark-cuban-insulting-to-my-wife-melania-trump-lara-trump-and-all-women-supporting-trump/,"Vance to Cuban: 'Insulting to My Wife,' All Women Trump Supporters","Oct 31, 2024 ... Whether it's Mark Cuban or Kamala Harris or Joe Biden, why are these ... And the only opportunity really that we get to reject this, to tell Kamala Harris ...",2024-10-31
25,https://www.breitbart.com/crime/2024/10/25/kamala-harris-repeatedly-refuses-take-stance-california-proposition-toughen-crime-penalties/,Kamala Harris Refuses to Take Stance on CA Proposition to ...,"Oct 25, 2024 ... Vice President Kamala Harris continues to avoid taking a stance on a California proposition that would toughen crime penalties.",2024-10-25
26,https://www.breitbart.com/faith/2024/10/28/nazi-rally-fail-hasidic-jews-endorse-trump-after-msg-event-harris-a-threat-to-the-jewish-people/,'Nazi Rally' Fail: Hasidic Jews Endorse Trump After MSG Event ...,"Oct 28, 2024 ... The decision follows a set of discussions by the Satmar leadership, due to concerns that US Vice President Kamala Harris may pose a threat to the “Jewish people ...",2024-10-28
27,https://www.breitbart.com/entertainment/2024/10/26/meet-the-kamala-harris-celebrity-whisperer-who-organizes-hollywood-stars-for-political-deployment/,Meet the 'Kamala Harris Celebrity Whisperer' Who Organizes ...,"Oct 26, 2024 ... It turns out there is nothing organic or spontaneous about all those Hollywood celebrities lining up to endorse Kamala Harris in recent weeks.",2024-10-26
28,https://www.breitbart.com/politics/2024/10/23/report-at-least-600-venezuelan-gang-members-now-living-in-u-s-after-nearly-4-years-of-biden-harris-border-policy/,Report: At Least 600 Venezuelan Gang Members Now Living in U.S.,"Oct 23, 2024 ... ... Kamala Harris's policy at the border that has welcomed millions of migrants to American communities. DHS data, obtained and published by NBC News, shows ...",2024-10-23
29,https://www.breitbart.com/entertainment/2024/10/25/triggered-celebs-cancel-washington-post-and-los-angeles-times-subscriptions-after-neither-endorse-kamala/,Triggered Celebs Cancel Washington Post and Los Angeles Times ...,"Oct 25, 2024 ... On Tuesday the Los Angeles Times declined to endorse Vice President Kamala Harris for president. On Friday, the Washington Post said the same.",2024-10-25
30,https://www.breitbart.com/politics/2024/10/30/watch-donald-trump-rides-garbage-truck-to-wisconsin-rally-250-million-people-are-not-garbage/,Watch—Trump Rides Garbage Truck to WI Rally: '250 Million People ...,"Oct 30, 2024 ... “Kamala Harris is not fit to be president of the United States. She doesn't have the intellect, the stamina, or that special quality that real leaders must ...",2024-10-30
31,https://www.breitbart.com/clips/2024/10/23/harris-spox-on-hispanic-voters-giving-low-marks-to-economy-people-want-change-and-trump-is-stasis/,Harris Spox on Hispanic Voters Giving Low Marks to Economy ...,"Oct 23, 2024 ... ... Kamala Harris is improving in her numbers on economic issues and that while he doesn't completely agree with the assessment that Harris has to try to break ...",2024-10-23
32,https://www.breitbart.com/politics/2024/10/28/exclusive-georgia-father-who-lost-son-fentanyl-biden-harris-administration-has-done-nothing-crisis/,Exclusive – Georgia Father Who Lost Son to Fentanyl: 'Biden-Harris ...,"Oct 28, 2024 ... Follow him on X/Twitter at @BradleyAJaye. 2024 Election · Health · Politics · Donald Trump · Exclusive 2024 Elections · fentanyl · Joe Biden · Kamala Harris ...",2024-10-28
33,https://www.breitbart.com/the-media/2024/10/23/nolte-atlantics-hitler-hoax-one-more-media-plea-assassinate-trump/,Nolte: Atlantic's Hitler Hoax Is One More Media Plea to Assassinate ...,"Oct 23, 2024 ... Keep in mind that under the ownership of Laurene Powell Jobs, who just so happens to be one of Vice President Kamala Harris's largest donors, the Atlantic ...",2024-10-23
34,https://www.breitbart.com/tag/mcdonalds/,McDonald's Articles - Breitbart,"Oct 22, 2024 ... Nolte: Kamala Harris Continues to Claim, Without Evidence, She Worked at McDonald's.",2024-10-22
35,https://www.breitbart.com/2024-election/2024/10/23/harris-campaign-allies-hide-her-support-for-mass-migration/,"Harris's Campaign, Allies Hide Her Support for Mass Economic ...","Oct 23, 2024 ... Progressives want Kamala Harris to champion migration, but she's downplaying her support for the unpopular policy of mass migration.",2024-10-23
36,https://www.breitbart.com/2024-election/2024/10/28/exclusive-ex-dem-fundraiser-reveals-how-out-of-touch-donors-took-over-party-coronated-kamala-abandoned-working-class/,Exclusive: Ex-Dem Operative Reveals 'Out of Touch' Donors Took ...,"Oct 28, 2024 ... ... Kamala Harris at the behest of elite donors. In an exclusive interview with Breitbart News, Barker described how her lifelong loyalty to the Democratic ...",2024-10-28
37,https://www.breitbart.com/clips/2024/10/24/harris-co-chair-on-if-she-supports-wall-she-doesnt-say-my-way-or-the-highway/,Harris Co-Chair on if She Supports Wall: She Doesn't Say 'My Way ...,"Oct 24, 2024 ... Harris-Walz Campaign Co-Chair Mitch Landrieu responded to a question on if 2024 Democratic presidential candidate Vice President Kamala Harris supports a ...",2024-10-24
38,https://www.breitbart.com/tag/usa-today/,USA Today Articles - Breitbart,"Oct 28, 2024 ... Elizabeth Weibel. 28 Oct 2024, 10:44 PM PDT. Kamala Harris ...",2024-10-28
39,https://www.breitbart.com/politics/2024/10/25/nolte-donald-trump-surges-to-national-lead-in-new-york-times-poll/,Nolte: Donald Trump Surges to National Lead in New York Times Poll,"Oct 25, 2024 ... In a national poll from NY Times/Sienna released Friday, Donald Trump has surged to a one-point lead over Kamala Harris, 47 to 46 percent.",2024-10-25
40,https://www.breitbart.com/tag/twitch/,Twitch Articles - Breitbart,"Oct 29, 2024 ... Democratic presidential nominee Vice President Kamala Harris speaks, Thursday, Oct. 10, 20. 'This Guy Was a Coach?!': Tim Walz Mocked for Lack of Football ...",2024-10-29
41,https://www.breitbart.com/tag/trump-campaign/,Trump Campaign Articles - Breitbart,"Oct 29, 2024 ... Elizabeth Weibel. 6 Nov 2024, 1:16 PM PDT. Democratic presidential nominee Vice President Kamala Harris participates ...",2024-10-29
